season,route_id,route_name,train,direction_id,day_type_id,day_type_name,stop_time,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2024 18:39,Beverly,6.0,0,64,85,10833
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2024 18:43,Montserrat,7.0,0,20,65,10834
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2024 18:50,Beverly Farms,8.0,0,13,52,10835
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2024 18:56,Manchester,9.0,1,11,42,10836
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2024 19:02,West Gloucester,10.0,0,5,37,10837
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2024 19:10,Gloucester,11.0,0,11,26,10838
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,109,0,day_type_01,weekday,1/1/2024 12:39,Beverly,6.0,4,15,43,10839
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,119,0,day_type_01,weekday,1/1/2024 19:25,Rockport,12.0,0,26,0,10840
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 17:48,Rockport,1.0,6,0,6,10841
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 17:55,Gloucester,2.0,16,0,22,10842
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:01,West Gloucester,3.0,0,0,22,10843
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:08,Manchester,4.0,2,3,21,10844
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:14,Beverly Farms,5.0,3,1,23,10845
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:20,Montserrat,6.0,7,0,30,10846
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:25,Beverly,7.0,24,0,54,10847
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:29,Salem,8.0,51,16,89,10848
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:36,Swampscott,9.0,14,4,99,10849
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:39,Lynn,10.0,1,6,94,10850
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:42,River Works,11.0,0,0,94,10851
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 18:49,Chelsea,12.0,1,5,90,10852
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,120,1,day_type_01,weekday,1/1/2024 19:07,North Station,13.0,0,90,0,10853
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 19:15,North Station,1.0,82,0,82,10854
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 19:26,Chelsea,2.0,0,6,76,10855
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 19:33,River Works,3.0,0,0,76,10856
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2024 7:06,Salem,6.0,7,6,45,10857
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2024 7:10,Beverly,7.0,2,9,38,10858
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2024 7:14,Montserrat,8.0,1,7,32,10859
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2024 9:35,Salem,5.0,7,17,20,10860
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,113,0,day_type_01,weekday,1/1/2024 15:44,Montserrat,8.0,0,12,44,10861
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2024 9:39,Beverly,6.0,7,5,22,10862
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,1/1/2024 23:21,Salem,6.0,1,27,37,10863
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2024 7:20,Beverly Farms,9.0,0,5,27,10864
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 5:59,Swampscott,5.0,1,0,28,10865
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 19:39,Swampscott,5.0,0,13,63,10866
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,1/1/2024 23:25,Beverly,7.0,0,21,16,10867
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,109,0,day_type_01,weekday,1/1/2024 12:43,Montserrat,7.0,0,9,34,10868
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 6:06,Salem,6.0,8,6,30,10869
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2024 7:26,Manchester,10.0,1,6,22,10870
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,113,0,day_type_01,weekday,1/1/2024 15:50,Beverly Farms,9.0,2,4,42,10871
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,1/1/2024 23:29,Montserrat,8.0,1,4,13,10872
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,109,0,day_type_01,weekday,1/1/2024 12:49,Beverly Farms,8.0,0,0,34,10873
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 19:46,Salem,6.0,1,37,27,10874
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 6:10,Beverly,7.0,1,8,23,10875
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2024 9:43,Montserrat,7.0,1,2,21,10876
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2024 7:32,West Gloucester,11.0,0,1,21,10877
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,113,0,day_type_01,weekday,1/1/2024 15:56,Manchester,10.0,1,10,33,10878
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,1/1/2024 23:35,Beverly Farms,9.0,0,1,12,10879
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,109,0,day_type_01,weekday,1/1/2024 12:55,Manchester,9.0,3,2,35,10880
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 19:50,Beverly,7.0,0,18,9,10881
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 6:14,North Beverly,8.0,0,4,19,10882
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2024 9:49,Beverly Farms,8.0,1,1,21,10883
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2024 7:38,Gloucester,12.0,0,21,0,10884
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,113,0,day_type_01,weekday,1/1/2024 16:02,West Gloucester,11.0,0,1,32,10885
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,1/1/2024 23:41,Manchester,10.0,1,0,13,10886
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,1/1/2024 23:47,West Gloucester,11.0,0,1,12,10887
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,1/1/2024 23:54,Gloucester,12.0,0,12,0,10888
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,125,0,day_type_01,weekday,1/1/2024 0:08,Rockport,13.0,0,0,0,10889
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 22:25,Rockport,1.0,1,0,1,10890
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 22:32,Gloucester,2.0,5,0,6,10891
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 22:38,West Gloucester,3.0,0,0,6,10892
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 22:45,Manchester,4.0,0,0,6,10893
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 22:51,Beverly Farms,5.0,0,0,6,10894
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 22:57,Montserrat,6.0,2,0,8,10895
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 23:02,Beverly,7.0,9,0,17,10896
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 23:06,Salem,8.0,5,4,18,10897
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 23:13,Swampscott,9.0,2,1,19,10898
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 23:16,Lynn,10.0,0,5,14,10899
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 23:19,River Works,11.0,0,0,14,10900
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 23:24,Chelsea,12.0,0,6,8,10901
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,126,1,day_type_01,weekday,1/1/2024 23:44,North Station,13.0,0,8,0,10902
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 23:50,North Station,1.0,19,0,19,10903
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:01,Chelsea,2.0,1,0,20,10904
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:08,River Works,3.0,0,0,20,10905
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:11,Lynn,4.0,2,2,20,10906
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:14,Swampscott,5.0,0,2,18,10907
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:21,Salem,6.0,2,8,12,10908
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:25,Beverly,7.0,1,5,8,10909
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:29,Montserrat,8.0,0,2,6,10910
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:35,Beverly Farms,9.0,0,1,5,10911
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:41,Manchester,10.0,0,1,4,10912
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:47,West Gloucester,11.0,0,1,3,10913
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 0:54,Gloucester,12.0,0,1,2,10914
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,127,0,day_type_01,weekday,1/1/2024 1:08,Rockport,13.0,0,2,0,10915
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 4:49,Newburyport,1.0,7,0,7,10916
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 4:54,Rowley,2.0,2,0,9,10917
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:00,Ipswich,3.0,5,0,14,10918
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:06,Hamilton/Wenham,4.0,5,0,19,10919
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:10,North Beverly,5.0,4,0,23,10920
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:15,Beverly,6.0,18,0,41,10921
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:19,Salem,7.0,46,1,86,10922
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:26,Swampscott,8.0,33,0,119,10923
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:29,Lynn,9.0,12,1,130,10924
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:32,River Works,10.0,0,2,128,10925
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:39,Chelsea,11.0,0,6,122,10926
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,140,1,day_type_01,weekday,1/1/2024 5:56,North Station,12.0,0,122,0,10927
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 5:35,North Station,1.0,16,0,16,10928
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 5:46,Chelsea,2.0,5,0,21,10929
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 5:53,River Works,3.0,0,0,21,10930
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2024 9:55,Manchester,9.0,1,5,17,10931
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,101,0,day_type_01,weekday,1/1/2024 7:50,Rockport,13.0,0,0,0,10932
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 6:18,Hamilton/Wenham,9.0,0,0,19,10933
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,109,0,day_type_01,weekday,1/1/2024 13:01,West Gloucester,10.0,0,1,34,10934
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,113,0,day_type_01,weekday,1/1/2024 16:09,Gloucester,12.0,1,24,9,10935
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 6:13,Rockport,1.0,28,0,28,10936
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 6:24,Ipswich,10.0,0,5,14,10937
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2024 10:01,West Gloucester,10.0,0,0,17,10938
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 6:20,Gloucester,2.0,27,1,54,10939
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 19:54,Montserrat,8.0,0,3,6,10940
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2024 10:08,Gloucester,11.0,0,11,6,10941
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 6:26,West Gloucester,3.0,10,0,64,10942
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 6:30,Rowley,11.0,0,3,11,10943
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,113,0,day_type_01,weekday,1/1/2024 16:22,Rockport,13.0,0,9,0,10944
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 20:00,Beverly Farms,9.0,0,1,5,10945
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,109,0,day_type_01,weekday,1/1/2024 13:08,Gloucester,11.0,1,30,5,10946
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,105,0,day_type_01,weekday,1/1/2024 10:21,Rockport,12.0,0,6,0,10947
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 6:33,Manchester,4.0,30,0,94,10948
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,141,0,day_type_01,weekday,1/1/2024 6:41,Newburyport,12.0,0,12,-1,10949
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2024 13:43,Rockport,1.0,6,0,6,10950
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 20:06,Manchester,10.0,0,4,1,10951
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,109,0,day_type_01,weekday,1/1/2024 13:21,Rockport,12.0,0,5,0,10952
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,1/1/2024 8:13,Rockport,1.0,8,0,8,10953
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 6:39,Beverly Farms,5.0,14,2,106,10954
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 5:54,Newburyport,1.0,25,0,25,10955
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 5:59,Rowley,2.0,4,0,29,10956
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 6:05,Ipswich,3.0,29,0,58,10957
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 6:11,Hamilton/Wenham,4.0,22,0,80,10958
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 6:15,North Beverly,5.0,19,0,99,10959
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 6:20,Beverly,6.0,59,0,158,10960
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 6:24,Salem,7.0,72,4,226,10961
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 6:31,Swampscott,8.0,55,1,280,10962
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 6:34,Lynn,9.0,9,6,283,10963
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 6:37,River Works,10.0,0,5,278,10964
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 6:44,Chelsea,11.0,4,13,269,10965
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,142,1,day_type_01,weekday,1/1/2024 7:05,North Station,12.0,0,269,0,10966
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 7:07,North Station,1.0,31,0,31,10967
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 7:18,Chelsea,2.0,3,4,30,10968
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 7:25,River Works,3.0,0,5,25,10969
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 7:28,Lynn,4.0,11,1,35,10970
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 7:31,Swampscott,5.0,7,0,42,10971
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 7:38,Salem,6.0,9,7,44,10972
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 7:42,Beverly,7.0,2,9,37,10973
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 7:46,North Beverly,8.0,0,5,32,10974
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 7:50,Hamilton/Wenham,9.0,0,8,24,10975
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 8:09,Ipswich,10.0,0,3,21,10976
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 8:15,Rowley,11.0,0,3,18,10977
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,143,0,day_type_01,weekday,1/1/2024 8:27,Newburyport,12.0,0,18,0,10978
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 6:54,Newburyport,1.0,72,0,72,10979
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 6:59,Rowley,2.0,22,0,94,10980
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 7:05,Ipswich,3.0,61,0,155,10981
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 7:11,Hamilton/Wenham,4.0,42,4,193,10982
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 7:15,North Beverly,5.0,57,1,249,10983
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 7:20,Beverly,6.0,0,0,249,10984
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 7:24,Salem,7.0,157,9,397,10985
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 7:31,Swampscott,8.0,65,0,462,10986
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 7:34,Lynn,9.0,42,14,490,10987
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 7:44,Chelsea,10.0,19,7,502,10988
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,144,1,day_type_01,weekday,1/1/2024 8:04,North Station,11.0,0,502,0,10989
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,145,0,day_type_01,weekday,1/1/2024 8:35,North Station,1.0,53,0,53,10990
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,145,0,day_type_01,weekday,1/1/2024 8:46,Chelsea,2.0,9,0,62,10991
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,145,0,day_type_01,weekday,1/1/2024 8:55,Lynn,3.0,21,5,78,10992
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,145,0,day_type_01,weekday,1/1/2024 8:58,Swampscott,4.0,6,4,80,10993
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,145,0,day_type_01,weekday,1/1/2024 9:05,Salem,5.0,9,43,46,10994
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,145,0,day_type_01,weekday,1/1/2024 9:09,Beverly,6.0,3,15,34,10995
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,110,1,day_type_01,weekday,1/1/2024 10:43,Rockport,1.0,28,0,28,10996
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 6:45,Montserrat,6.0,41,1,146,10997
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,1/1/2024 8:20,Gloucester,2.0,25,0,33,10998
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,110,1,day_type_01,weekday,1/1/2024 10:50,Gloucester,2.0,1,0,29,10999
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2024 13:50,Gloucester,2.0,21,0,27,11000
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 6:50,Beverly,7.0,114,3,257,11001
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,1/1/2024 8:26,West Gloucester,3.0,7,0,40,11002
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,110,1,day_type_01,weekday,1/1/2024 10:56,West Gloucester,3.0,0,0,29,11003
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 6:54,Salem,8.0,111,1,367,11004
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2024 13:56,West Gloucester,3.0,0,0,27,11005
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,110,1,day_type_01,weekday,1/1/2024 11:03,Manchester,4.0,7,0,36,11006
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 20:12,West Gloucester,11.0,0,0,1,11007
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,1/1/2024 8:33,Manchester,4.0,7,0,47,11008
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 7:01,Swampscott,9.0,92,0,459,11009
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,110,1,day_type_01,weekday,1/1/2024 11:09,Beverly Farms,5.0,5,1,40,11010
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2024 14:03,Manchester,4.0,4,0,31,11011
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 20:19,Gloucester,12.0,0,1,0,11012
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,1/1/2024 8:39,Beverly Farms,5.0,5,0,52,11013
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 7:04,Lynn,10.0,21,7,473,11014
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,110,1,day_type_01,weekday,1/1/2024 11:15,Montserrat,6.0,3,2,41,11015
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2024 14:09,Beverly Farms,5.0,6,0,37,11016
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,121,0,day_type_01,weekday,1/1/2024 20:32,Rockport,13.0,0,0,0,11017
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,106,1,day_type_01,weekday,1/1/2024 8:45,Montserrat,6.0,11,1,62,11018
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,102,1,day_type_01,weekday,1/1/2024 7:07,River Works,11.0,0,6,467,11019
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,110,1,day_type_01,weekday,1/1/2024 11:20,Beverly,7.0,9,6,44,11020
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,114,1,day_type_01,weekday,1/1/2024 14:15,Montserrat,6.0,2,1,38,11021
Fall 2024,CR-Newburyport,Newburyport/Rockport Line,122,1,day_type_01,weekday,1/1/2024 19:48,Rockport,1.0,3,0,3,11022
